pair,entry_dt,exit_dt,dir,entry_a,entry_b,exit_a,pnl,days_held,exit_b
HINDZINC.NS : APOLLOTYRE.NS,2024-06-19,2024-07-04,SHORT,610.8416748046875,479.1478271484375,661.5643310546875,-7.3704833984375,15,
APOLLOHOSP.NS : HDFCBANK.NS,2024-06-19,2024-07-05,SHORT,6155.36962890625,1657.8499755859375,6309.91259765625,-164.29296875,16,
NTPC.NS : CEATLTD.NS,2024-06-28,2024-07-05,SHORT,370.2019653320313,2789.787109375,371.6207275390625,-128.2114868164062,7,
BAJFINANCE.NS : HDFCBANK.NS,2024-06-19,2024-07-05,SHORT,7197.81640625,1657.8499755859375,7138.0,50.06640625,16,
SBIN.NS : AMBUJACEM.NS,2024-07-02,2024-07-05,SHORT,826.1500244140625,692.3499755859375,859.75,-39.949951171875,3,
ULTRACEMCO.NS : APOLLOHOSP.NS,2024-06-27,2024-07-08,LONG,11647.626953125,6174.263671875,11514.615234375,-257.59375,11,
IGL.NS : HDFCLIFE.NS,2024-07-02,2024-07-08,LONG,256.5594787597656,589.7999877929688,259.225830078125,-28.433685302734375,6,
GAIL.NS : LICHSGFIN.NS,2024-06-12,2024-07-08,SHORT,209.0169677734375,705.964111328125,222.0925750732422,52.79396057128906,26,
IOC.NS : LICHSGFIN.NS,2024-06-10,2024-07-08,SHORT,158.5803985595703,665.5048828125,163.245361328125,101.66383361816406,28,
COALINDIA.NS : HAL.NS,2024-06-18,2024-07-09,SHORT,460.2098083496094,5478.56982421875,464.6796875,1.618988037109375,21,
BDL.NS : HAL.NS,2024-07-05,2024-07-10,LONG,1724.635986328125,5496.93505859375,1625.0526123046875,-34.3865966796875,5,
IOC.NS : GAIL.NS,2024-07-08,2024-07-11,SHORT,163.245361328125,222.0925750732422,167.44000244140625,-5.24493408203125,3,
TCS.NS : INFY.NS,2024-07-10,2024-07-12,SHORT,3829.5537109375,1629.694091796875,4098.7587890625,-206.419921875,2,
LT.NS : APOLLOTYRE.NS,2024-06-28,2024-07-12,SHORT,3548.449951171875,535.7478637695312,3649.35009765625,-117.8480224609375,14,
SBIN.NS : CGPOWER.NS,2024-07-02,2024-07-12,SHORT,826.1500244140625,718.7198486328125,859.7000122070312,-27.06292724609375,10,
TCS.NS : ICICIPRULI.NS,2024-07-10,2024-07-12,SHORT,3829.5537109375,660.75,4098.7587890625,-278.8050537109375,2,
ICICIBANK.NS : APOLLOHOSP.NS,2024-06-26,2024-07-12,LONG,1207.60400390625,6118.7275390625,1222.3768310546875,-201.6876220703125,16,
SBIN.NS : GRASIM.NS,2024-07-01,2024-07-15,SHORT,841.9500122070312,2715.962890625,881.3499755859375,37.65399169921875,14,
ICICIPRULI.NS : INFY.NS,2024-07-10,2024-07-15,LONG,660.75,1629.694091796875,654.25,-64.6380615234375,5,
BEL.NS : POWERGRID.NS,2024-07-08,2024-07-16,LONG,331.8581237792969,328.0021667480469,323.47735595703125,-11.328369140625,8,
BPCL.NS : MGL.NS,2024-06-06,2024-07-18,SHORT,277.5260925292969,1334.7630615234375,302.3022155761719,335.5078125,42,
GRASIM.NS : APOLLOHOSP.NS,2024-06-26,2024-07-18,LONG,2542.479736328125,6118.7275390625,2781.11279296875,-144.285888671875,22,
CGPOWER.NS : JINDALSTEL.NS,2024-07-02,2024-07-18,LONG,718.7198486328125,1042.917236328125,687.9310302734375,24.245971679687614,16,
HDFCBANK.NS : HAVELLS.NS,2024-06-19,2024-07-19,LONG,1657.8499755859375,1811.0433349609375,1607.300048828125,-3.51953125,30,
TCS.NS : SBILIFE.NS,2024-07-10,2024-07-19,SHORT,3829.5537109375,1555.8388671875,4224.5859375,-306.30126953125,9,
JSWSTEEL.NS : HDFCBANK.NS,2024-06-19,2024-07-22,SHORT,907.8385009765624,1657.8499755859375,888.5499877929688,3.9885864257811363,33,
CGPOWER.NS : CEATLTD.NS,2024-07-18,2024-07-22,SHORT,687.9310302734375,2752.762451171875,688.3801879882812,-164.56292724609375,4,
AMBUJACEM.NS : SBILIFE.NS,2024-07-10,2024-07-23,SHORT,665.0,1555.8388671875,691.3499755859375,9.6314697265625,13,
VEDL.NS : HINDZINC.NS,2024-07-22,2024-07-24,LONG,417.77630615234375,609.4434204101562,402.8341369628906,-17.208282470703125,2,
SBIN.NS : CGPOWER.NS,2024-07-18,2024-07-24,LONG,893.5499877929688,687.9310302734375,852.0,-49.33453369140625,6,
SBIN.NS : TATAPOWER.NS,2024-07-15,2024-07-25,LONG,881.3499755859375,439.3500061035156,848.5,-16.8499755859375,10,
JINDALSTEL.NS : HINDZINC.NS,2024-07-26,2024-07-29,LONG,970.3191528320312,581.9606323242188,964.880615234375,-34.5606689453125,3,
ABB.NS : HINDZINC.NS,2024-07-19,2024-07-29,SHORT,7610.1640625,618.845458984375,7963.484375,-361.0830078125,10,
ULTRACEMCO.NS : GRASIM.NS,2024-07-12,2024-07-29,SHORT,11533.900390625,2832.86376953125,11803.7998046875,-285.389892578125,17,
BDL.NS : HAL.NS,2024-07-24,2024-07-30,SHORT,1422.798583984375,4801.40283203125,1472.1422119140625,53.7735595703125,6,
TATASTEEL.NS : AMBUJACEM.NS,2024-07-01,2024-07-30,SHORT,174.07000732421875,695.0,164.07000732421875,-10.54998779296875,29,
VEDL.NS : HINDZINC.NS,2024-07-26,2024-07-30,LONG,413.8196411132813,581.9606323242188,416.3333129882813,-34.13006591796875,4,
JSWSTEEL.NS : GRASIM.NS,2024-06-26,2024-07-30,SHORT,912.0554809570312,2542.479736328125,902.0999755859376,247.69183349609364,34,
IOC.NS : GAIL.NS,2024-07-25,2024-07-31,LONG,176.85000610351562,220.07872009277344,181.6699981689453,-7.292053222656222,6,
SBIN.NS : JINDALSTEL.NS,2024-07-09,2024-07-31,LONG,861.2999877929688,1019.7158203125,872.4000244140625,44.6298828125,22,
GRASIM.NS : HAVELLS.NS,2024-06-27,2024-07-31,LONG,2627.503173828125,1848.14892578125,2766.120361328125,141.609619140625,34,
JSWSTEEL.NS : APOLLOHOSP.NS,2024-07-19,2024-07-31,SHORT,889.4500122070312,6363.15576171875,928.25,193.86260986328125,12,
SBIN.NS : VEDL.NS,2024-07-18,2024-07-31,LONG,893.5499877929688,420.2433776855469,872.4000244140625,-20.544830322265625,13,
TATASTEEL.NS : SBIN.NS,2024-07-05,2024-07-31,SHORT,174.7100067138672,859.75,165.3300018310547,22.030029296875,26,
MGL.NS : POWERGRID.NS,2024-06-06,2024-08-01,LONG,1334.7630615234375,290.3602294921875,1790.4293212890625,397.05303955078125,56,
CGPOWER.NS : HINDZINC.NS,2024-07-25,2024-08-01,LONG,727.1530151367188,589.6268920898438,727.1530151367188,-34.8597412109375,7,
CGPOWER.NS : JINDALSTEL.NS,2024-07-25,2024-08-01,LONG,727.1530151367188,935.8413696289062,727.1530151367188,-45.40496826171875,7,
LT.NS : HINDZINC.NS,2024-07-22,2024-08-02,LONG,3651.449951171875,609.4434204101562,3665.699951171875,-4.84332275390625,11,
APOLLOHOSP.NS : TCS.NS,2024-07-01,2024-08-02,SHORT,6122.41650390625,3897.19775390625,6690.388671875,-259.583984375,32,
MRF.NS : HINDZINC.NS,2024-07-18,2024-08-02,LONG,132106.96875,624.7759399414062,138353.125,6242.395446777344,15,
IOC.NS : HINDZINC.NS,2024-07-18,2024-08-02,LONG,169.61000061035156,624.7759399414062,177.2899932861328,3.919189453125,15,
HINDZINC.NS : APOLLOTYRE.NS,2024-07-18,2024-08-02,SHORT,624.7759399414062,549.9500122070312,628.5367431640625,-17.060791015625,15,
TCS.NS : HDFCBANK.NS,2024-05-31,2024-08-02,SHORT,3596.203857421875,1531.550048828125,4205.5859375,-481.7821044921875,63,
TCS.NS : HAVELLS.NS,2024-07-18,2024-08-05,LONG,4227.6787109375,1857.924072265625,4079.900634765625,-69.626953125,18,
HINDZINC.NS : GAIL.NS,2024-07-15,2024-08-05,SHORT,636.15478515625,228.5195770263672,595.1234741210938,28.899993896484375,21,
ABB.NS : HINDZINC.NS,2024-08-02,2024-08-05,SHORT,7568.5205078125,628.5367431640625,7455.57421875,79.53302001953125,3,
APOLLOHOSP.NS : SBILIFE.NS,2024-07-01,2024-08-06,SHORT,6122.41650390625,1498.9969482421875,6638.09375,-343.355224609375,36,
IGL.NS : HDFCLIFE.NS,2024-07-25,2024-08-06,SHORT,264.1634521484375,683.1500244140625,264.459716796875,-3.8463134765625,12,
JSWSTEEL.NS : HDFCBANK.NS,2024-08-02,2024-08-06,SHORT,899.5499877929688,1659.1500244140625,884.0,-42.40008544921875,4,
SBILIFE.NS : HAVELLS.NS,2024-07-15,2024-08-07,LONG,1610.3848876953125,1886.900390625,1682.4976806640625,139.2919921875,23,
CGPOWER.NS : BDL.NS,2024-07-19,2024-08-07,LONG,674.3082275390625,1461.6361083984375,684.43798828125,74.95849609375,19,
BDL.NS : POWERGRID.NS,2024-07-18,2024-08-09,SHORT,1540.00830078125,329.7900695800781,1428.0765380859375,116.52224731445312,22,
JSWSTEEL.NS : APOLLOHOSP.NS,2024-08-05,2024-08-09,SHORT,863.7999877929688,6667.90576171875,905.0999755859376,-140.75653076171886,4,
NTPC.NS : CEATLTD.NS,2024-08-01,2024-08-09,LONG,414.3306884765625,2596.706298828125,404.9778747558594,-196.94656372070312,8,
SBIN.NS : TATAPOWER.NS,2024-08-02,2024-08-09,SHORT,847.8499755859375,460.3500061035156,824.2999877929688,-19.050018310546875,7,
SIEMENS.NS : MGL.NS,2024-06-28,2024-08-09,SHORT,7688.626953125,1567.03662109375,6875.30615234375,1018.4613037109375,42,
HINDZINC.NS : POWERGRID.NS,2024-07-22,2024-08-12,SHORT,609.4434204101562,327.22906494140625,592.2787475585938,19.6290283203125,21,
BEL.NS : POWERGRID.NS,2024-08-01,2024-08-12,SHORT,308.60028076171875,348.97344970703125,298.93017578125,-9.60992431640625,11,
JINDALSTEL.NS : HINDZINC.NS,2024-08-07,2024-08-12,LONG,944.4234008789062,574.1014404296875,916.1824951171876,-46.418212890624886,5,
APOLLOHOSP.NS : HAVELLS.NS,2024-07-19,2024-08-12,LONG,6363.15576171875,1764.012939453125,6483.25048828125,78.6500244140625,24,
ABB.NS : HINDZINC.NS,2024-08-07,2024-08-12,LONG,7859.72509765625,574.1014404296875,7664.291015625,-213.61138916015625,5,
NTPC.NS : BEL.NS,2024-07-23,2024-08-12,LONG,374.2136535644531,298.9797668457031,395.313232421875,21.149169921875,20,
TATAPOWER.NS : HINDZINC.NS,2024-07-25,2024-08-12,LONG,423.3500061035156,589.6268920898438,418.1499938964844,-7.85186767578125,18,
ICICIBANK.NS : APOLLOHOSP.NS,2024-07-25,2024-08-12,SHORT,1187.675537109375,6366.994140625,1172.800048828125,131.1318359375,18,
NTPC.NS : HAL.NS,2024-07-18,2024-08-13,LONG,369.6148681640625,4966.00390625,390.72747802734375,332.39434814453125,26,
BPCL.NS : MGL.NS,2024-08-01,2024-08-13,LONG,331.7105407714844,1790.4293212890625,315.46673583984375,16.973236083984375,12,
BAJFINANCE.NS : HDFCBANK.NS,2024-08-02,2024-08-13,SHORT,6725.0,1659.1500244140625,6465.0498046875,204.0001220703125,11,
HAL.NS : MGL.NS,2024-06-28,2024-08-13,SHORT,5212.0390625,1567.03662109375,4654.72216796875,747.4925537109375,46,
TCS.NS : SBILIFE.NS,2024-07-26,2024-08-13,SHORT,4308.49072265625,1747.623779296875,4121.04345703125,119.0274658203125,18,
COALINDIA.NS : HAL.NS,2024-07-16,2024-08-14,LONG,482.2298889160156,5276.54296875,474.93695068359375,653.7846984863281,29,
ICICIPRULI.NS : INFY.NS,2024-07-19,2024-08-14,SHORT,643.4000244140625,1772.7650146484375,718.2000122070312,-44.84100341796875,26,
TCS.NS : ICICIPRULI.NS,2024-07-26,2024-08-14,SHORT,4308.49072265625,724.9000244140625,4217.5654296875,84.22528076171875,19,
CEATLTD.NS : HAL.NS,2024-07-18,2024-08-16,LONG,2752.762451171875,4966.00390625,2630.14990234375,120.898193359375,29,
NTPC.NS : POWERGRID.NS,2024-07-23,2024-08-16,LONG,374.2136535644531,323.0251159667969,392.5518798828125,11.413543701171875,24,
AMBUJACEM.NS : SBILIFE.NS,2024-07-25,2024-08-16,SHORT,675.9000244140625,1692.1793212890625,640.5,28.912353515625,22,
ULTRACEMCO.NS : GRASIM.NS,2024-08-01,2024-08-20,LONG,11984.5,2756.40771484375,11349.7001953125,-515.092041015625,19,
LT.NS : APOLLOTYRE.NS,2024-08-09,2024-08-21,LONG,3592.050048828125,491.8500061035156,3596.050048828125,-10.399993896484375,12,
GRASIM.NS : APOLLOHOSP.NS,2024-07-30,2024-08-21,SHORT,2780.216064453125,6621.4423828125,2684.85009765625,216.836669921875,22,
JSWSTEEL.NS : GRASIM.NS,2024-08-08,2024-08-21,LONG,887.5499877929688,2544.64990234375,925.7999877929688,-101.9501953125,13,
GRASIM.NS : HAVELLS.NS,2024-08-13,2024-08-22,SHORT,2519.25,1820.9183349609375,2755.14990234375,-165.977783203125,9,
GAIL.NS : LICHSGFIN.NS,2024-07-31,2024-08-22,LONG,232.19076538085935,757.1301879882812,225.5421600341797,77.13160705566409,22,
IOC.NS : LICHSGFIN.NS,2024-07-25,2024-08-22,LONG,176.85000610351562,756.7847900390625,173.7899932861328,80.37480163574219,28,
HINDZINC.NS : MGL.NS,2024-07-01,2024-08-27,SHORT,633.31005859375,1714.13330078125,513.3499755859375,169.7301025390625,57,
TCS.NS : INFY.NS,2024-08-19,2024-08-27,LONG,4408.79248046875,1843.8062744140625,4415.8134765625,-27.8814697265625,8,
BDL.NS : HAL.NS,2024-08-12,2024-08-28,SHORT,1338.351806640625,4679.671875,1317.7381591796875,-7.6075439453125,16,
SBIN.NS : CGPOWER.NS,2024-08-23,2024-08-28,SHORT,815.3499755859375,748.7101440429688,809.4000244140625,-32.37384033203125,5,
CGPOWER.NS : BDL.NS,2024-08-20,2024-08-28,LONG,734.0892333984375,1303.69677734375,710.3863525390625,-37.7442626953125,8,
NTPC.NS : CEATLTD.NS,2024-08-22,2024-08-30,SHORT,397.7787170410156,2865.050048828125,410.45123291015625,-121.42251586914062,8,
BEL.NS : BDL.NS,2024-08-16,2024-09-02,LONG,301.62939453125,1313.3067626953125,295.2646789550781,8.523223876953125,17,
SBIN.NS : JINDALSTEL.NS,2024-08-26,2024-09-02,SHORT,815.0499877929688,985.5999755859376,822.1500244140625,-27.35003662109375,7,
SBIN.NS : GRASIM.NS,2024-08-22,2024-09-02,SHORT,820.2999877929688,2755.14990234375,822.1500244140625,-66.19989013671875,11,
CGPOWER.NS : HINDZINC.NS,2024-08-14,2024-09-02,LONG,704.9971313476562,551.3438110351562,682.2423706054688,34.739044189453125,19,
ULTRACEMCO.NS : JINDALSTEL.NS,2024-08-26,2024-09-02,SHORT,11337.099609375,985.5999755859376,11424.900390625,-108.05078125,7,
NTPC.NS : BDL.NS,2024-07-19,2024-09-03,LONG,356.7970275878906,1461.6361083984375,400.7865905761719,190.87506103515625,46,
COALINDIA.NS : BDL.NS,2024-07-16,2024-09-03,LONG,482.2298889160156,1595.2274169921875,493.8507690429687,292.09768676757807,49,
BPCL.NS : MGL.NS,2024-08-23,2024-09-03,LONG,345.3757629394531,1751.5621337890625,348.51373291015625,-61.343719482421875,11,
ULTRACEMCO.NS : APOLLOHOSP.NS,2024-08-05,2024-09-03,SHORT,11417.25,6667.90576171875,11460.7998046875,123.72705078125,29,
TATASTEEL.NS : AMBUJACEM.NS,2024-08-26,2024-09-04,LONG,155.6999969482422,627.6500244140625,151.17999267578125,-3.9699554443359375,9,
JINDALSTEL.NS : AMBUJACEM.NS,2024-08-26,2024-09-04,LONG,985.5999755859376,627.6500244140625,945.5999755859376,-39.449951171875,9,
SBIN.NS : AMBUJACEM.NS,2024-08-29,2024-09-04,LONG,814.5,612.5,816.5,-12.5999755859375,6,
HINDZINC.NS : POWERGRID.NS,2024-08-16,2024-09-05,SHORT,501.3443908691406,329.9497985839844,495.7000122070313,-1.5178833007813068,20,
NTPC.NS : HINDZINC.NS,2024-07-22,2024-09-05,LONG,365.4563903808594,609.4434204101562,397.68011474609375,145.96713256835932,45,
HINDZINC.NS : GAIL.NS,2024-08-07,2024-09-05,SHORT,574.1014404296875,225.01219177246097,495.7000122070313,73.19815063476554,29,
ABB.NS : HINDZINC.NS,2024-08-16,2024-09-05,LONG,7900.47021484375,501.3443908691406,7650.10009765625,-244.72573852539068,20,
TATAPOWER.NS : HINDZINC.NS,2024-08-16,2024-09-05,LONG,413.6499938964844,501.3443908691406,420.8999938964844,12.894378662109318,20,
ICICIBANK.NS : APOLLOHOSP.NS,2024-09-03,2024-09-05,LONG,1247.699951171875,6835.1826171875,1235.949951171875,-101.0732421875,2,
MRF.NS : HINDZINC.NS,2024-08-16,2024-09-06,LONG,136080.109375,501.3443908691406,134253.75,-1811.864990234375,21,
APOLLOHOSP.NS : AMBUJACEM.NS,2024-08-01,2024-09-09,LONG,6686.64990234375,664.0,6851.01025390625,198.2103271484375,39,
LT.NS : HINDZINC.NS,2024-08-16,2024-09-10,LONG,3568.35009765625,501.3443908691406,3596.14990234375,42.24420166015625,25,
APOLLOHOSP.NS : SBILIFE.NS,2024-08-27,2024-09-10,SHORT,6771.8720703125,1835.45654296875,6911.77392578125,-125.4293212890625,14,
SBILIFE.NS : HAVELLS.NS,2024-09-02,2024-09-10,LONG,1885.1619873046875,1880.616455078125,1849.9290771484375,-72.1888427734375,8,
TCS.NS : SBILIFE.NS,2024-09-03,2024-09-10,SHORT,4430.73876953125,1924.9862060546875,4426.3203125,-70.638671875,7,
AMBUJACEM.NS : SBILIFE.NS,2024-08-21,2024-09-10,SHORT,629.25,1797.179443359375,627.0499877929688,54.94964599609375,20,
MGL.NS : POWERGRID.NS,2024-09-05,2024-09-11,LONG,1860.3035888671875,322.78753662109375,1792.402099609375,-69.80169677734375,6,
IOC.NS : HINDZINC.NS,2024-08-16,2024-09-11,LONG,167.1699981689453,501.3443908691406,169.74000549316406,27.364410400390682,26,
VEDL.NS : HINDZINC.NS,2024-08-07,2024-09-11,LONG,406.086669921875,574.1014404296875,418.15142822265625,109.61621093750006,35,
IGL.NS : HDFCLIFE.NS,2024-08-23,2024-09-12,SHORT,258.7567443847656,729.0,259.1270751953125,-14.820343017578125,20,
CGPOWER.NS : CEATLTD.NS,2024-09-03,2024-09-12,SHORT,688.0308837890625,2848.550048828125,727.7019653320312,-5.67108154296875,9,
HINDZINC.NS : SBILIFE.NS,2024-07-10,2024-09-13,SHORT,635.6726684570312,1555.8388671875,496.6000061035156,426.2261047363281,65,
SIEMENS.NS : MGL.NS,2024-09-05,2024-09-13,SHORT,6672.42529296875,1860.3035888671875,6696.42529296875,-101.3680419921875,8,
COALINDIA.NS : HAL.NS,2024-09-04,2024-09-16,SHORT,478.691162109375,4826.8798828125,468.80657958984375,-252.71307373046875,12,
IOC.NS : LICHSGFIN.NS,2024-09-09,2024-09-16,SHORT,175.33999633789062,699.9000244140625,171.82000732421875,-15.630035400390625,7,
BAJFINANCE.NS : HDFCBANK.NS,2024-08-29,2024-09-16,LONG,7063.5498046875,1638.550048828125,7345.75,249.80029296875,18,
IOC.NS : GAIL.NS,2024-09-05,2024-09-17,LONG,181.33999633789065,219.8089141845703,170.50999450683594,-2.7456817626953693,12,
LT.NS : APOLLOTYRE.NS,2024-09-11,2024-09-17,SHORT,3536.949951171875,523.6500244140625,3695.199951171875,-163.6500244140625,6,
NTPC.NS : CEATLTD.NS,2024-09-13,2024-09-17,SHORT,395.8556518554687,3002.800048828125,410.5498352050781,-50.84432983398443,4,
GAIL.NS : LICHSGFIN.NS,2024-09-03,2024-09-17,SHORT,224.05825805664065,694.0499877929688,211.72459411621097,-6.8162994384765625,14,
HDFCBANK.NS : HAVELLS.NS,2024-09-11,2024-09-18,SHORT,1643.9000244140625,1952.6331787109375,1694.800048828125,-20.776611328125,7,
TATASTEEL.NS : SBIN.NS,2024-09-06,2024-09-18,LONG,151.22000122070312,782.5,150.60000610351562,-10.8699951171875,12,
SBIN.NS : AMBUJACEM.NS,2024-09-06,2024-09-18,SHORT,782.5,623.25,792.75,-13.4000244140625,12,
CGPOWER.NS : JINDALSTEL.NS,2024-09-02,2024-09-18,SHORT,682.2423706054688,965.3499755859376,741.77392578125,-0.03155517578136369,16,
CEATLTD.NS : HINDZINC.NS,2024-08-07,2024-09-19,LONG,2655.727783203125,574.1014404296875,2815.64990234375,244.5735473632812,43,
ULTRACEMCO.NS : JINDALSTEL.NS,2024-09-16,2024-09-19,SHORT,11642.650390625,1043.0999755859375,11627.5,-25.14959716796875,3,
JINDALSTEL.NS : HINDZINC.NS,2024-08-14,2024-09-20,LONG,927.8081665039062,551.3438110351562,1009.4000244140624,132.23565673828108,37,
HINDZINC.NS : APOLLOTYRE.NS,2024-08-16,2024-09-20,SHORT,501.3443908691406,485.1499938964844,500.7000122070313,31.094360351562443,35,
IGL.NS : HDFCLIFE.NS,2024-09-17,2024-09-23,LONG,270.6317443847656,698.9000244140625,270.0639343261719,-29.16778564453125,6,
LT.NS : HINDZINC.NS,2024-09-18,2024-09-24,LONG,3730.449951171875,485.0,3791.60009765625,38.550140380859375,6,
NTPC.NS : POWERGRID.NS,2024-09-19,2024-09-24,LONG,418.09417724609375,326.34429931640625,422.1868591308594,-10.6702880859375,5,
HINDZINC.NS : GAIL.NS,2024-09-19,2024-09-25,LONG,489.4500122070313,203.23556518554688,511.2000122070313,7.614471435546875,6,
NTPC.NS : HINDZINC.NS,2024-09-17,2024-09-26,LONG,410.5498352050781,490.8999938964844,428.5970458984375,-8.05279541015625,9,
APOLLOHOSP.NS : HAVELLS.NS,2024-09-11,2024-09-26,SHORT,6890.50390625,1952.6331787109375,7157.72607421875,-202.9356689453125,15,
GRASIM.NS : HAVELLS.NS,2024-09-20,2024-09-26,SHORT,2678.25,2042.9036865234375,2745.85009765625,-93.5841064453125,6,
GRASIM.NS : APOLLOHOSP.NS,2024-09-20,2024-09-26,SHORT,2678.25,7072.646484375,2745.85009765625,17.4794921875,6,
JSWSTEEL.NS : HAVELLS.NS,2024-09-11,2024-09-26,SHORT,927.75,1952.6331787109375,1005.5499877929688,-13.51348876953125,15,
CGPOWER.NS : HINDZINC.NS,2024-09-18,2024-09-26,LONG,741.77392578125,485.0,770.5665893554688,-3.20733642578125,8,
HINDZINC.NS : POWERGRID.NS,2024-09-25,2024-09-27,SHORT,511.2000122070313,354.457275390625,523.0499877929688,-21.107269287109318,2,
BPCL.NS : MGL.NS,2024-09-17,2024-09-27,SHORT,331.8431091308594,1893.2630615234375,360.1831359863281,7.98980712890625,10,
AMBUJACEM.NS : HAVELLS.NS,2024-09-11,2024-09-27,SHORT,623.0,1952.6331787109375,634.0,62.5130615234375,16,
SBIN.NS : JINDALSTEL.NS,2024-09-06,2024-09-27,SHORT,782.5,953.9500122070312,802.6500244140625,53.95001220703125,21,
ULTRACEMCO.NS : APOLLOHOSP.NS,2024-09-26,2024-09-27,LONG,12065.0,7157.72607421875,11952.2998046875,-178.7568359375,1,
JINDALSTEL.NS : AMBUJACEM.NS,2024-09-13,2024-09-27,LONG,1031.0999755859375,629.5999755859375,1028.050048828125,-7.449951171875,14,
HINDZINC.NS : APOLLOTYRE.NS,2024-09-26,2024-09-27,SHORT,517.0,564.25,523.0499877929688,-22.75,1,
JSWSTEEL.NS : GRASIM.NS,2024-09-20,2024-09-27,LONG,981.5499877929688,2678.25,1001.5499877929688,-84.89990234375,7,
ULTRACEMCO.NS : GRASIM.NS,2024-09-20,2024-09-27,LONG,11798.2998046875,2678.25,11952.2998046875,49.10009765625,7,
ICICIBANK.NS : APOLLOHOSP.NS,2024-09-18,2024-09-27,LONG,1288.3499755859375,7025.96240234375,1306.5999755859375,-179.5703125,9,
BDL.NS : HAL.NS,2024-09-09,2024-09-30,SHORT,1231.9967041015625,4623.3544921875,1156.02294921875,-158.5277099609375,21,
APOLLOHOSP.NS : HDFCBANK.NS,2024-09-18,2024-09-30,SHORT,7025.96240234375,1694.800048828125,7188.98193359375,-125.76953125,12,
BAJFINANCE.NS : HDFCBANK.NS,2024-09-23,2024-09-30,SHORT,7595.10009765625,1759.800048828125,7703.0,-135.64990234375,7,
APOLLOHOSP.NS : AMBUJACEM.NS,2024-09-19,2024-09-30,LONG,7020.3203125,608.4000244140625,7188.98193359375,144.51165771484375,11,
TCS.NS : SBILIFE.NS,2024-09-23,2024-09-30,SHORT,4191.298828125,1916.50244140625,4191.298828125,-76.00537109375,7,
ICICIPRULI.NS : INFY.NS,2024-09-23,2024-10-01,LONG,791.0499877929688,1875.099853515625,767.2000122070312,-31.6610107421875,8,
HDFCBANK.NS : HAVELLS.NS,2024-09-26,2024-10-03,LONG,1783.449951171875,2016.919677734375,1682.0,-52.4246826171875,7,
TCS.NS : HDFCBANK.NS,2024-09-18,2024-10-03,SHORT,4267.54443359375,1694.800048828125,4156.1953125,98.549072265625,15,
TCS.NS : ICICIPRULI.NS,2024-09-20,2024-10-03,SHORT,4207.40234375,768.0,4156.1953125,40.65704345703125,13,
TCS.NS : HAVELLS.NS,2024-09-11,2024-10-04,SHORT,4398.3359375,1952.6331787109375,4175.3427734375,199.90185546875,23,
BEL.NS : POWERGRID.NS,2024-09-06,2024-10-04,SHORT,282.0379333496094,321.3746032714844,275.6731872558594,15.18353271484375,28,
APOLLOHOSP.NS : TCS.NS,2024-09-18,2024-10-04,LONG,7025.96240234375,4267.54443359375,6764.033203125,-169.7275390625,16,
LT.NS : APOLLOTYRE.NS,2024-09-26,2024-10-04,SHORT,3762.14990234375,564.25,3493.949951171875,215.4999389648437,8,
CGPOWER.NS : BDL.NS,2024-09-12,2024-10-04,LONG,727.7019653320312,1232.1461181640625,717.3225708007812,117.2166748046875,22,
NTPC.NS : BDL.NS,2024-09-12,2024-10-07,LONG,399.2579956054687,1232.1461181640625,409.7115783691406,137.10287475585943,25,
BEL.NS : BDL.NS,2024-09-18,2024-10-07,LONG,281.29205322265625,1161.54150390625,265.87744140625,40.63006591796875,19,
COALINDIA.NS : BDL.NS,2024-09-24,2024-10-07,LONG,479.3089599609375,1137.287353515625,456.6408996582031,9.122467041015625,13,
BDL.NS : POWERGRID.NS,2024-09-09,2024-10-07,SHORT,1231.9967041015625,320.1565246582031,1105.496826171875,126.88967895507812,28,
SBIN.NS : TATAPOWER.NS,2024-09-10,2024-10-07,SHORT,782.6500244140625,445.3500061035156,770.6500244140625,7.949981689453068,27,
BDL.NS : CEATLTD.NS,2024-07-18,2024-10-07,SHORT,1540.00830078125,2752.762451171875,1105.496826171875,642.89892578125,81,
HAL.NS : MGL.NS,2024-09-17,2024-10-07,SHORT,4426.43115234375,1893.2630615234375,4135.935546875,206.0897216796875,20,
NTPC.NS : HAL.NS,2024-09-17,2024-10-08,LONG,410.5498352050781,4426.43115234375,415.1355895996094,94.13751220703125,21,
CEATLTD.NS : HAL.NS,2024-09-13,2024-10-08,LONG,3002.800048828125,4611.5400390625,3009.10009765625,280.960693359375,25,
NTPC.NS : BEL.NS,2024-09-17,2024-10-08,LONG,410.5498352050781,282.73406982421875,415.1355895996094,8.613433837890625,21,
JSWSTEEL.NS : APOLLOHOSP.NS,2024-09-26,2024-10-09,LONG,1005.5499877929688,7157.72607421875,994.5,147.67559814453125,13,
TATASTEEL.NS : SBIN.NS,2024-09-30,2024-10-09,LONG,168.5500030517578,787.9000244140625,159.05999755859375,-18.990005493164062,9,
SBIN.NS : VEDL.NS,2024-08-07,2024-10-10,SHORT,808.6500244140625,406.086669921875,797.0999755859375,89.11669921875,64,
BDL.NS : HAL.NS,2024-10-11,2024-10-14,LONG,1217.760498046875,4414.16943359375,1185.122802734375,-93.59619140625,3,
